"id"	"S12K_1"	"S3M_1"	"SMS_1"	"S3S_1"	"STS_1"	"S3T_1"	"SKM_1"	"SLT_1"	"S3L_1"	"S12K_2"	"S3M_2"	"SMS_2"	"S3S_2"	"STS_2"	"S3T_2"	"SKM_2"	"SLT_2"	"S3L_2"	"S12K_3"	"S3M_3"	"SMS_3"	"S3S_3"	"STS_3"	"S3T_3"	"SKM_3"	"SLT_3"	"S3L_3"
"ASV30_Paraphysomonadales_Chrysophyceae"	0.698081615282769	0.421259463702428	0.636722517944996	0.794039580908033	0.789463138407928	0.793961666263231	0.815335383332465	0.44179009207479	0.136716636197441	2.98643447319221	1.4777409286869	0.695093786277265	1.33734148459945	9.33332752005581	9.00710275582141	8.04554574260096	8.29709088534013	5.10091001882641	2.48991202346041	3.94122051666043	10.2316255122413	4.92220234819299	2.82600305428294	2.40547962343227	1.27959122817916	1.61856065448038	1.03657240836519
"ASV31_Synedra_ulna_Bacillariophyceae"	2.26949546056365	3.2173691540273	1.67198040164529	0.252796274738067	2.18141130349559	2.53922496314064	1.12108615208214	0.790828673106253	1.20196709323583	0	0	0	0	0	0.95867677846614	1.51694060540686	1.00098951699814	0.76453920656883	0.701522832006703	0	0	0	1.52882132444815	6.10369999687236	4.60340746722992	2.84804422855682	1.40755621767484
"ASV32_Nitzschia_draveillensis_Bacillariophyceae"	0	0	0	0.0907473806752037	0	0	0	0	0	0.421063868282974	0.210792168133645	0.0587890267000672	0.116855081178593	1.28997209626788	2.07341721854305	1.53614238522214	1.75729270761895	1.66048358926668	20.7097444490993	12.6220984649944	24.6746106966481	22.3736470372409	1.46705076588459	0.0654552278484972	0	0	0.491007982909827
"ASV34_Chroomonas_Cryptophyceae"	1.18586249290713	0.579231762590839	0.224176143237358	2.24275669383003	0.945278231514756	0.631780472239949	0.45369468911242	0.288017850081907	0.153806215722121	0.257316808395151	0.125157849829352	0.0311236023706238	0.363549141444511	4.02167771189397	2.40783935056612	2.63064383469291	2.86950328206133	2.68783314809354	3.46809174696272	5.35122613253463	7.49000210150257	4.82854522106036	7.72131982044518	6.2673380664936	1.9349916133441	2.05432698453279	1.51666910276591
"ASV42_Chrysosphaerella_Chrysophyceae"	0.0788627766219028	0	0	2.17145518044237	0	0	0.138080992338563	0	0	2.91625716181171	0.939781749595833	0.663970183906641	1.55806774904791	7.28454830833624	3.74552787865841	4.58922537585114	3.11418960843865	2.81923832422256	2.96418098031001	2.75205915387495	7.12256803614584	3.22596771234636	2.11564163080198	2.12729490507616	0.764633782692427	0.902658826537134	1.77854002698448
"ASV46_Ochromonadales_Chrysophyceae"	0	0.231692705036336	0.398535365755303	0.298169965075669	0.644035718174888	0.578526945844244	0.82191066868192	0.453994238264701	0	2.08192690428804	0.702640560445482	0.304319667623877	0.895888955702546	6.37397976979421	6.55467378765221	2.36181891727904	3.29214330034943	2.55642797196452	2.37134478424801	2.27639460876076	5.37019018598298	3.24678040726472	2.7333472164376	2.06183967722766	0	1.32286207337339	0.305516078255003
"ASV47_Cryptophyceae_Cryptophyceae"	1.49839275581615	0.753001291368091	0.761264819743528	0.482905704307334	1.50621256669934	1.2248311071012	0.933690519622661	0.549186578546009	0.524080438756856	0.101367227549605	0.0548937937848033	0	0	1.82113707708406	1.33768852809229	1.68975662374435	2.62481695568401	1.5410243382403	0	0.424700486709098	0	0.561942762795817	0	1.96365683545492	1.40442939678201	3.59507222293238	3.6116364965145
"ASV48_Cryptomonadales_Cryptophyceae"	0.470255816152828	0.44495530853569	0.691209774981853	0.83293131548312	1.31923445497114	0.953722245450344	0.904101735550112	0.424704287408914	0.244950639853748	0.732963029974067	0.239336940901742	0.228239750717908	0.454436426805639	2.42818276944541	1.15933005767998	0.998492550394391	1.49036216975278	0.931782158005761	1.70934436531211	1.47795769374766	3.19384995271619	2.72646303430563	2.77967513536027	1.71819973102305	1.35761508355594	1.19835740764413	1.86583033505734
"ASV52_Stephanodiscus_Mediophyceae"	1.74082277283904	0.360703415795204	0.0809524961690459	0.437532013969732	0.249304148970925	0.45023435952732	0.3682159795695	0	0.239254113345521	1.41914118569447	1.06933110292797	0.501435815971161	0.61024320171043	0	2.18489126255074	4.97326097215668	6.25062342836615	3.94215528387053	0.0889254294093004	0	0	0.260158686479545	0	0.670916085447096	0	0.840406493672504	0.12002417360018
"ASV54_Fragilaria_vaucheriae_Bacillariophyceae"	0	0	0	0.243073341094296	0	0	0	0	0	0.389873952113865	0.116374842823783	0	0.66217879334536	0	2.38554454176458	0.844878311872177	0	0.358377753079139	14.2379493087558	3.65242418569824	7.26388883051382	6.41031003485599	1.42072284696191	0	0	0	0
"ASV55_Chromulinospumella_sphaerica_Chrysophyceae"	0	0.205363988554934	0.482601419469312	0	0.176590438854405	1.01181700151839	0.719993745765362	0.419822628932949	0.222164533820841	0.0623798323382184	0	0	0.0779033874523953	0	0.0891792352061525	0	0	0	0.553313782991202	8.56196181205541	4.63532205526952	0.655599889928454	0.447836549585821	3.79640321521284	4.08845002174318	2.8169180621245	2.00767708567574
"ASV56_Pedinella_Dictyochophyceae"	0.14604217892945	0.123744967462588	0	0.871823050058207	0	0.0677772154127148	0	0	0	0.0701773113804957	0	0	0	0	0.200653279213843	0.249623137598598	0.26693053786617	0	2.37134478424801	5.89484275552228	9.66634233476936	5.35926894147863	8.9721736313573	3.45276326900823	0.811448095918494	1.50961907196728	0.523741848437149
"ASV57_Chlamydomonadales_Chlorophyceae"	1.58309721959523	0.102681994277467	0	1.86680325960419	0	0.0726184450850516	0.236710272580393	0.0829881940913969	0.0797513711151737	1.31777395814486	0.522588916831327	0.266279709170893	0.740082180797755	2.35230205790024	2.51931339457381	2.26581001820266	1.51260638124163	1.05124140903214	0.296418098031001	0.407712467240734	0.508754859724703	0.572349110254999	1.6060345226526	1.96365683545492	0.514957445486737	0.887095743320977	1.58213683382055
"ASV59_Hydrurales_Chrysophyceae"	0.306688575751844	0.0658217912035044	0.16034821356561	0.181494761350407	0.197365784601982	0.121030741808419	0.401092406316777	0.104955657233237	0.216468007312614	0.0701773113804957	0.0351320280222741	0	0	0	0.557370220038453	2.51543315580125	9.63174357467098	6.74944768299045	3.54713657310432	1.76675402470985	1.49800042030052	1.68582828838745	1.97665787403397	0.932736996841085	0.171652481828912	0.43576633005241	0.752878907128401
