"id"	"S12K_1"	"S3M_1"	"SMS_1"	"S3S_1"	"STS_1"	"S3T_1"	"SKM_1"	"SLT_1"	"S3L_1"	"S12K_2"	"S3M_2"	"SMS_2"	"S3S_2"	"STS_2"	"S3T_2"	"SKM_2"	"SLT_2"	"S3L_2"	"S12K_3"	"S3M_3"	"SMS_3"	"S3S_3"	"STS_3"	"S3T_3"	"SKM_3"	"SLT_3"	"S3L_3"	"Class"
"ASV42_Chrysosphaerella_Chrysophyceae"	0.00517941529835803	0	0	1.12743654822335	0	0	0.317925499697153	0	0	9.12723036452461	3.40091359293126	1.80142735257215	3.5328880733945	17.0502658959538	10.898736629667	8.15177578866936	5.0573357400722	6.89801360544218	0.740608228980322	0.451014744145707	1.77882352941177	0.521629313411597	0.927695063694267	1.93459174714662	0.118401486988848	0.508289909995263	0.815287072912997	"Chrysophyceae"
"ASV46_Ochromonadales_Chrysophyceae"	0	0.0163660130718954	0.0358800326759249	0.154812182741117	1.43407662835249	0.1023900789177	1.89241368867353	0.458680697534576	0	6.51596392333709	2.54273913490188	0.825654203262233	2.03141064220183	14.9189826589595	19.0727891019173	4.19526536404323	5.34632635379061	6.25497843883316	0.592486583184258	0.373061578490893	1.34117647058824	0.524994663820704	1.19855493630573	1.87506584723442	0	0.744907626717196	0.140049313138429	"Chrysophyceae"
"ASV55_Chromulinospumella_sphaerica_Chrysophyceae"	0	0.01450623885918	0.0434484770685028	0	0.393214559386973	0.179075535512965	1.65775439127801	0.424156343956705	0.708925925925926	0.195234874107478	0	0	0.176644403669725	0	0.259493729277786	0	0	0	0.13824686940966	1.40315698178664	1.15764705882353	0.106008537886873	0.196373407643312	3.45250219490781	0.633085501858736	1.58621506395073	0.920324057766819	"Chrysophyceae"
"ASV59_Hydrurales_Chrysophyceae"	0.0201421706047257	0.00464943553178847	0.0144361068969541	0.0942335025380711	0.439475095785441	0.0214205186020293	0.923497880072683	0.106039085989176	0.690748338081671	0.219639233370913	0.127136956745094	0	0	0	1.62183580798616	4.46812815194848	15.641616967509	16.5143122333679	0.886261180679785	0.289540329575022	0.374117647058824	0.272593383137673	0.866751592356688	0.848244073748903	0.0265799256505576	0.245381335859782	0.345121521662557	"Chrysophyceae"
"ASV9_Aulacoseira_islandica_Coscinodiscophyceae"	0	0	0.759	15.108	2.361	27.409	20.183	13.569	17.818	39.991	20.081	0	7.684	103.74	104.864	136.064	96.422	69.34	33.6	2.74	80.21	23.21	584.33	123.4	2.23	13.9	0	"Coscinodiscophyceae"
"ASV7_Cryptomonas_Cryptophyceae"	0.229584655719608	0.954674241079354	0.0938862723819859	0.211301054650048	0.400526428878384	0.0263250547845142	0.0738214285714286	0.435756771109931	0.185019920318725	180.708284747197	1.82734903926483	9.07479805239972	34.6439043552519	44.7427098923629	3.21895226902911	8.08246730914588	6.92259615384615	0	0.0596135450545246	0.105768194070081	0.128846261551386	0.109759339903736	0.304686419753086	0.301232665639445	0.0231330798479087	0.0115198451113262	0.00633083730428863	"Cryptophyceae"
"ASV13_Cryptomonas_Cryptophyceae"	0.0466123913343452	0.4251745073673	0.0988060770482908	0.159199424736337	1.33508809626128	0.0444291453615778	0.182069196428571	0.582622942113649	0.284725099601594	25.6934406600381	0.325596324143693	1.33372408996058	5.95367235980643	5.31885904664275	0.330591213162177	0.608189531368103	0.585331423895254	0	5.10059307442127	4.64498652291105	6.0294791374965	9.50696309878524	10.0804	4.52176425269646	0.348479087452471	0.0971926427879962	0.0226457907873837	"Cryptophyceae"
"ASV14_Cryptophyceae"	0.201352283703602	3.12877259009409	2.5824874660879	1.09992329817833	3.17005801461109	0.178839663988313	0.282686383928571	1.25481810939989	0.787362549800797	0.989073831182568	0.014293567251462	0.08211361001623	0.131771420438372	2.68865402357765	0.166732959681794	0.887839380196523	1.02337356792144	0	0.111957145590205	0.443638814016173	0.157770932511901	0.219518679807472	0.738113580246913	1.6633281972265	0.231923954372624	0.096999031945789	0.0414340821420467	"Cryptophyceae"
"ASV20_Plagioselmis_nannoplanctica_Cryptoph."	0.0330343590451221	0.371043493697852	0.561267715680955	1.38937679769895	1.1922647185217	0.0672501826150475	0.132736607142857	0.348605416887945	0.124374501992032	1.97814766236514	0.01930559732665	0.0547424066774867	0.598961001992599	1.08130650948232	0.100614717049358	0.228804421768707	0.21806464811784	0	1.5659460493591	1.1810781671159	2.07994679361523	2.11098785239514	3.33867654320988	1.01829738058552	0.0871939163498099	0.0516940948693127	0.0150442477876106	"Cryptophyceae"
"ASV34_Chroomonas_Cryptophyceae"	0.0336139092038085	0.216524054677792	0.0590376559956592	2.00301821668265	0.282541899441341	0.0117249817384953	0.0244888392857143	0.0952209240573553	0.0277529880478088	0.741805373386926	0.0105809523809524	0.0223946209135173	0.335418161115855	1.54889851358278	0.0776170674380763	0.267916288737717	0.24675736497545	0	0.510350105222881	0.925471698113208	0.696821618594231	0.697648407059363	2.14567901234568	0.627022342064715	0.0367756653992395	0.0127783155856728	0.00315407306557749	"Cryptophyceae"
