"id"	"S12K_1"	"S3M_1"	"SMS_1"	"S3S_1"	"STS_1"	"S3T_1"	"SKM_1"	"SLT_1"	"S3L_1"	"S12K_2"	"S3M_2"	"SMS_2"	"S3S_2"	"STS_2"	"S3T_2"	"SKM_2"	"SLT_2"	"S3L_2"	"S12K_3"	"S3M_3"	"SMS_3"	"S3S_3"	"STS_3"	"S3T_3"	"SKM_3"	"SLT_3"	"S3L_3"	"Class"
"ASV2_Synedra_ulna_Bacillariophyceae"	65.839815309402	37.9491645413092	24.211074015748	32.5759639564124	36.328455129731	35.1351718865827	28.0564466414655	24.0514517716535	21.622	15.4541860465116	1.16463492063492	1.15383333333333	6.73941176470588	34.6169592088999	21.3215954606142	6.84205339805825	10.1799360511591	14.7581380417335	22.117513321492	19.7816265060241	26.283427931292	33.7267258665139	107.133729372937	258.58747090768	212.641359674608	179.783305610162	148.101961072347	"Bacillariophyceae"
"ASV31_Synedra_ulna_Bacillariophyceae"	2.40018469059798	1.88083545869078	1.06892598425197	1.15234702430847	1.91154487026898	1.79482811341735	1.46355335853446	0.998548228346457	1.138	0	0	0	0	0	0.730540720961282	0.291072815533981	0.406474820143885	0.577335473515249	1.75261545293073	0	0	0	3.86524752475248	9.70841737781226	7.54864032539221	5.1166943898382	3.62389092912229	"Bacillariophyceae"
"ASV32_Nitzschia_draveillensis_Bacillariophyceae"	0	0	0	0.413663034367142	0	0	0	0	0	12.2724418604651	0.673523809523809	0.456166666666667	0.798088235294118	0.743040791100123	1.58000667556742	0.294757281553398	0.713589128697043	1.25390048154093	51.7391829484902	39.7236445783133	109.786758775205	100.017187052421	3.70907590759076	0.10411171450737	0	0	1.26414799853103	"Bacillariophyceae"
"ASV54_Fragilaria_vaucheriae_Bacillariophyceae"	0	0	0	1.10802598491199	0	0	0	0	0	11.3633720930233	0.37184126984127	0	4.5225	0	1.81785714285714	0.162116504854369	0	0.270626003210273	35.570688277087	11.4947289156626	32.3198132935026	28.6560870810656	3.59194719471947	0	0	0	0	"Bacillariophyceae"
"ASV11_Nannochloropsis_limnetica_Eustigmatoph."	10.0522157996146	28.8500954198473	23.31	26.2755315232398	8.5	5.90515644555695	4.16556701030928	1.71008880994671	1.07468531468531	23.7243763676149	10.6022330097087	5.78527607361963	11.1895	25.8700694444444	24.1645402951192	10.085661218425	18.4341059602649	3.53183856502242	20.1270466949666	62.0016753926702	37.1621621621622	24.6896713615023	34.2007817589577	53.0740576496674	15.882119205298	30.28125	15.852972972973	"Chlorophyceae"
"ASV57_Chlamydomonadales_Chlorophyceae"	5.36778420038536	2.31990458015267	0	1.21446847676024	0	0.0748435544430538	0.374432989690722	0.109911190053286	0.0553146853146853	3.33562363238512	1.66776699029126	0.774723926380368	1.3205	1.99993055555556	3.55545970488082	2.14433878157504	3.2558940397351	0.868161434977579	0.372953305033353	1.59832460732984	1.33783783783784	1.11032863849765	1.19921824104235	1.82594235033259	0.917880794701987	2.01875	2.94702702702703	"Chlorophyceae"
"ASV5_Dinobryon_sociale_Chrysophyceae"	0.0116940328394073	0	0.0112731940716536	1.31120981387479	0	0	0.333761356753483	0.0590980156343957	0.260588793922127	123.489233370913	62.5933956642351	35.173400250941	128.094365749235	338.776617240513	173.321611647686	129.794893570571	50.9956209386282	90.867998385795	1.43606440071556	1.84228100607112	0.662443438914027	0.705656350053362	6.30055732484076	8.40834064969271	1.43296158612144	2.91331122690668	1.44910179640719	"Chrysophyceae"
"ASV16_Chrysophyceae"	1.1562474969964	1.0047385620915	1.898459563543	0.703714043993232	9.47954022988506	0.943329575347614	12.1703694730466	1.66349969933854	15.6167141500475	2.39712514092446	1.0195808075619	0.528481806775408	1.72233394495413	6.47126916310631	5.57928211042237	2.65990175745006	4.51833935018051	4.17316960682578	0.66128801431127	0.0934952298352125	0.727601809954751	0.234364994663821	4.09299363057325	3.81975417032485	2.25526641883519	8.96522974893415	6.56745332863684	"Chrysophyceae"
"ASV22_Chrysophyceae"	0.127464957949539	0.055359477124183	0.0316723071536935	0.0509390862944162	0.916168582375479	0.13228109733183	0.655602665051484	0.328322309079976	1.17264957264957	0.64988726042841	0.694497071817528	0.229987452948557	1.36773577981651	57.5602362402614	50.1326798327807	33.6020401702871	29.779963898917	31.723475152773	0.270626118067979	0.0509973980919341	0.184615384615385	0.303521878335112	3.05079617834395	2.61158911325724	0.180421313506815	0.116532449076267	0.306093694963015	"Chrysophyceae"
"ASV29_Spumella_Chrysophyceae"	0.056131357629155	0.0237254901960784	0.0692496207258723	0.388646362098139	0.99095785440613	0.26869597895528	1.26948516050878	0.315189416716777	0.67008547008547	4.12305524239008	2.29405681701428	0.714429109159348	1.82364770642202	14.5319728575019	15.2419518523858	5.36136447986028	6.01760649819495	6.75831892078866	1.09778175313059	0.499349522983521	2.48144796380091	0.665955176093917	4.1593152866242	4.5153643546971	0.329615861214374	0.862340123164377	0.588939767523776	"Chrysophyceae"
"ASV30_Paraphysomonadales_Chrysophyceae"	0.0698718462154586	0.057516339869281	0.109779437507294	0.462225042301184	1.42099616858238	0.271176249530252	1.47808600847971	0.396175586289838	0.446723646723647	4.0804396843292	2.48615175177232	0.983563362609787	1.73921957186544	13.9643176677557	16.333550526164	8.70702215915293	7.66063898916967	7.88470540758676	0.549982110912344	0.49297484822203	1.96561085972851	0.605763073639274	1.73383757961783	1.79394205443371	0.28451053283767	0.807958313595452	0.36808735470236	"Chrysophyceae"
