"id"	"S12K_1"	"S3M_1"	"SMS_1"	"S3S_1"	"STS_1"	"S3T_1"	"SKM_1"	"SLT_1"	"S3L_1"	"S12K_2"	"S3M_2"	"SMS_2"	"S3S_2"	"STS_2"	"S3T_2"	"SKM_2"	"SLT_2"	"S3L_2"	"S12K_3"	"S3M_3"	"SMS_3"	"S3S_3"	"STS_3"	"S3T_3"	"SKM_3"	"SLT_3"	"S3L_3"
"ASV20_Plagioselmis_nannoplanctica_Cryptoph."	1.41736693777189	1.54396931101714	2.54273614807646	3.16383701979045	5.65382816073179	5.95947190986511	6.82228863292854	2.51203253685816	1.49826166971359	1.90524431578313	0.487998562960302	0.139845909451946	1.1487038150598	4.23139265783048	5.0114257637257	3.32297589833479	3.49520701479377	NA	16.3292736698785	8.97426244852115	53.4556254071661	26.5609961474959	41.5404979406729	25.0041159728521	14.0396917438032	22.8934667007542	20.7225517764785
"ASV21_Chlorellales_Trebouxiophyceae"	0.628756761868735	0	0.0612931284781031	45.6910796274738	0	0.358284884360628	0.300983322040965	0.186076484211716	0	1.64543827272179	0.52084462008263	0.203412231930103	0.367585220819135	0	1.64661132236702	0.766840591923414	0.705173345089971	NA	9.56710462924173	11.4968785099214	10.0693908794788	6.4321500642084	38.8174061733537	14.2306383511087	5.73048642604212	4.67301099322511	7.03254019563751
"ASV22_Chrysophyceae"	1.54880196708909	0.630693034208594	0.219169368497459	0.177965832363213	0.721452030926712	0.636950905530005	1.00327774013655	0.872233519742417	0.780086654478976	1.32068071889512	0.882151248428238	0.298761715647339	1.86090018039687	57.9815156086501	44.3869139072848	45.9252310051911	44.4565804513243	NA	1.88006493506494	0.535776862598278	2.29771335504886	4.48358695652174	17.1928539034661	8.60270228004879	2.48321078461825	0.643074907324556	2.46920300202384
"ASV23_Chytriodinium_roseum_Dinophyceae"	0.0888074522413467	0.380873066112982	0.540493951125091	3.58568195576251	1.04536926930197	0.851921836146381	1.15832975452129	0.354708298028583	0	24.3568165370002	4.23244907490569	1.99598252581414	10.3613084118394	22.1862209626788	14.6047265114292	4.91346008899076	6.07062270990497	NA	3.83593894009217	9.17517877199551	13.1780618892508	7.90776096129151	46.8798935628673	32.32043286523	10.9356782630304	7.20243896203502	6.34491404317517
"ASV26_Chrysochromulina_parva_Prymnesiophyceae"	0.191824096841309	0.941944141999848	1.07355843213162	4.03389220023283	1.41345704018295	2.88618379068283	1.64172721113254	1.41883319211433	1.47349701401584	5.26107237199204	1.69861038261182	0.527600476568705	4.96240048105833	10.2925767352633	9.84387203588977	3.86260446302164	4.53763717710068	NA	12.1597748219522	9.80025177836017	45.6839478827362	15.1723069161622	22.3720676569948	6.35152785162481	4.25011076598124	3.30111785759939	3.81319957274567
"ASV28_Choricystis_minor_Trebouxiophyceae"	1.13673538868924	0	0.102155214130172	9.65629423748545	0	0.987273903571507	1.02151915359358	0	0	2.74961395573246	1.39830357463625	0.584810166799047	2.73391507984232	5.37501229508197	4.76085447553941	3.69219544259422	2.82069338035988	NA	1.8194176790951	2.74585642081617	0	2.40259722986608	29.3132819658476	49.6866355987865	23.4949943467727	20.0639371085261	25.1921217674837
"ASV29_Spumella_Chrysophyceae"	0.682041233213543	0.270297014660826	0.479200822646988	1.35781338766007	0.780346074267668	1.29380652685782	1.9427105331735	0.83734417895272	0.445763802559415	8.37874488872806	2.91391449613796	0.928068308181096	2.48120024052916	14.638331356819	13.4950536637471	7.32758787837929	8.98329522223311	NA	7.62639243820696	5.2461484462748	30.8839706840391	9.83740598055403	23.4399467814337	14.8738310449442	4.53663508728334	4.75875431420171	4.75087159883067
"ASV30_Paraphysomonadales_Chrysophyceae"	0.848999243427274	0.655265490086851	0.75966331962255	1.61487514551804	1.11898682347817	1.30574935633651	2.2619352686715	1.05249511382252	0.297175868372943	8.29214287437428	3.15791377761811	1.27768308181096	2.36632985902318	14.0665215381932	14.4615429181799	11.9002299265152	11.43607207472	NA	3.82077712609971	5.17917633845002	24.4638892508143	8.94825582461934	9.77109398861585	5.90933287461295	3.91583239112878	4.45865269078359	2.96929474926917
"ASV31_Synedra_ulna_Bacillariophyceae"	2.76013561566106	5.00459018053832	1.99481272683281	0.514123515715949	3.0919372754002	4.17600937438109	3.11016099442331	1.88402440264362	2.61267117611213	0	0	0	0	0	1.53922362743004	2.2437187689611	1.37968697952386	NA	1.0764887934646	0	0	0	5.28600166597251	14.9944296750383	14.0874457973535	7.84551386935958	4.0319897121655
"ASV32_Nitzschia_draveillensis_Bacillariophyceae"	0	0	0	0.184557159487776	0	0	0	0	0	1.16912719377601	0.450460211963355	0.108062748212867	0.206766686710764	1.94415338332752	3.32901854304636	2.27212027236567	2.42211714183077	NA	31.7791621281944	16.586758704605	58.9971693811075	40.6738901119061	5.07242584108473	0.160798173458856	0	0	1.4065080391275
"ASV34_Chroomonas_Cryptophyceae"	1.44223302439947	0.90099004886942	0.267460924268086	4.5611983701979	1.33983948600675	1.03902616464582	1.25865752853495	0.686157035530701	0.334322851919561	0.714466618418672	0.267460750853242	0.0572096902303415	0.643274136433487	6.06118407743286	3.86595701773125	3.89100596642621	3.95510267463505	NA	5.32179671135316	7.0320713216024	17.9086482084691	8.77799302880205	26.6969781109723	15.3964251086855	5.92150264024352	5.65905918445609	4.34454705419384
"ASV42_Chrysosphaerella_Chrysophyceae"	0.0959120484206544	0	0	4.41618917345751	0	0	0.383069682597592	0	0	8.09728834207828	2.00830177833663	1.22047339158062	2.75688915614352	10.9787485176142	6.01371091647084	6.78795931369244	4.292359491852	NA	4.54854419773775	3.61649382253837	17.0301107491857	5.86460741148413	7.3149720024064	5.22594063741282	2.3399486239672	2.48655630832162	5.09468467506184
"ASV46_Ochromonadales_Chrysophyceae"	0	0.360396019547768	0.475486087587709	0.606402095459837	0.91285767178482	0.951445415135444	2.28017668212852	1.0815695644806	0	5.78068445811471	1.50153403987785	0.559383637807784	1.58521126478252	9.60640495291245	10.523994103824	3.49338491876222	4.53763717710068	NA	3.6388353581902	2.99142081617372	12.8401628664495	5.90244358833242	9.45073025128419	5.06514246395396	0	3.64409114150582	0.875160557679334
"ASV47_Cryptophyceae_Cryptophyceae"	1.82232891999243	1.17128706353025	0.908252721993709	0.982107741559954	2.13490907110966	2.01435723873864	2.590280710898	1.30835027961362	1.13917416209628	0.28145654664978	0.117307346865457	0	0	2.74468712940356	2.14775389873959	2.49933229960224	3.61784585741811	NA	0	0.558100898539873	0	1.02157677490369	0	4.82394520376568	4.29786481953159	9.90335357279816	10.3456480211378
"ASV48_Cryptomonadales_Cryptophyceae"	0.571919992434273	0.692124173904236	0.824671183159932	1.69397107101281	1.86988587607536	1.56849160486764	2.50819435034138	1.0117908829012	0.532440097501523	2.03514733731379	0.511460032333393	0.419537728355838	0.804092670541859	3.65958283920474	1.86138671224097	1.47687817703769	2.05420061395774	NA	2.62299382069543	1.94219112691876	7.63651791530945	4.9565391671253	9.61091211995002	4.22095205329497	4.15460265888054	3.30111785759939	5.34473054868451
"ASV52_Stephanodiscus_Mediophyceae"	2.11716966143371	0.561071075886866	0.0965831115412533	0.889829161816065	0.353364260045737	0.74045542767863	1.02151915359358	0	0.520057769652651	3.94039165309692	2.28514711693911	0.92171167593328	1.07978158615621	0	3.50799803460799	7.35598938178386	8.61537869436008	NA	0.136456325932132	0	0	0.472952210603559	0	1.64818127795327	0	2.3150696663684	0.343813076231167
"ASV54_Fragilaria_vaucheriae_Bacillariophyceae"	0	0	0	0.494349534342258	0	0	0	0	0	1.08252517942223	0.248691575354769	0	1.17167789136099	0	3.83016111941893	1.24966614980112	0	NA	21.8481739631336	4.79966772744291	17.368009771987	11.6535424692717	4.9122439724189	0	0	0	0
"ASV55_Chromulinospumella_sphaerica_Chrysophyceae"	0	0.31944192641734	0.575783934188241	0	0.250299684199063	1.66403424069714	1.99743477354459	1.00016110263797	0.482910786106033	0.173204028707557	0	0	0.137844457807176	0	0.143183593249306	0	0	NA	0.849061583577713	11.2513141145638	11.0830879478827	1.19183957072097	1.54842473043639	9.32629406061364	12.511562030192	7.75977054838297	5.75105509332134
"ASV56_Pedinella_Dictyochophyceae"	0.177614904482693	0.192484237713012	0	1.77306699650757	0	0.111466408467751	0	0	0	0.194854532296001	0	0	0	0	0.322163084810938	0.369219544259422	0.367916527873028	NA	3.6388353581902	7.74644047173343	23.1122931596091	9.74281553843331	31.0218885649498	8.48210364995465	2.48321078461825	4.15855106736546	1.500275241736
"ASV57_Chlamydomonadales_Chlorophyceae"	1.9253455645924	0.15972096320867	0	3.79660442374854	0	0.119428294786876	0.656690884453015	0.197706264474948	0.173352589884217	3.65893510644714	1.11676594215915	0.489460683081811	1.30952234916817	3.5452208754796	4.04493650929289	3.35137740173936	2.08486032461383	NA	0.454854419773775	0.535776862598278	1.21643648208469	1.04049486332783	5.55297144708223	4.82394520376568	1.57588376716158	2.44368464783331	4.53208145941084
"ASV59_Hydrurales_Chrysophyceae"	0.372991299413656	0.10238523282607	0.191308855552867	0.369114318975553	0.279746705869542	0.199047157978126	1.11272622087872	0.250040275659493	0.47052845825716	0.194854532296001	0.0750767019938926	0	0	0	0.894897457808161	3.72059694599879	13.2756547140851	NA	5.44309122329284	2.32169973792587	3.58172964169381	3.06473032471106	6.8344263964089	2.2913739717887	0.525294589053861	1.2004064936725	2.1566456599955
"ASV60_Apocalathium_Dinophyceae"	0.337468318517117	1.00747069100853	0.501489233002661	0	0	1.22613049314526	1.07624339396466	1.47698209343049	0	11.0850578372836	1.15899658703072	0.794579030976966	1.65413349368611	4.46011658528078	0.894897457808161	0.511227061282276	0.950451030338657	NA	0.36388353581902	1.09387776113815	0	0.491870299027701	3.04345550465084	1.28638538767085	1.09834323165807	0	0.750137620868001
